stimulus,stimulus_name,trial_num_exp,learning_block,gaze_block,trial_num_gaze_block,trial_num_learn_block,left_image,right_image,target_word,target_side,distractor_image,target_image,carrier_phrase,gaze_direction,gaze_target,trial_type,gaze_condition,speaker,order_name,order_number,finished?,noun,noun_type,frequency,gaze,noise,carrier,sentence_onset_sec,sentence_onset_frames,carrier_onset_sec,carrier_onset_frames,noun_onset_sec,noun_onset_frames,noun_offset_sec,noun_offset_frames,sentence_offset_sec,sentence_offset_frames,gaze_onset_sec,gaze_onset_frames,gaze_offset_sec,gaze_offset_frames,trial_onset,trial_offset_sec,trial_offset_frames,stimulus_type,order_age
16cff7f75181dc6b16dec0c5cf940d28_1920x1080,ol_sa_modi_nonoise_look,32,4,2,16,4,Novel18.jpg,Novel24.jpg,modi,right,Novel18.jpg,Novel24.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,child
7dfb1d72597ea3a1e7945e55dd7e7b63_1920x1080,ol_dl_pifo_nonoise_look,1,1,1,1,1,Novel24.jpg,Novel14.jpg,pifo,left,Novel14.jpg,Novel24.jpg,look,left,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_left,no_noise,look,3,15,4,25,5,18,6,10,6,10,6,11,8,21,0,11,6,Composite,adult
7dfb1d72597ea3a1e7945e55dd7e7b63_1920x1080,ol_dl_pifo_nonoise_look,1,1,1,1,1,Novel24.jpg,Novel14.jpg,pifo,left,Novel14.jpg,Novel24.jpg,look,left,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_left,no_noise,look,3,15,4,25,5,18,6,10,6,10,6,11,8,21,0,11,6,Composite,child
03f438f88a00afd49a48ba8191d6c3b0_1920x1080,ol_sa_pifo_nonoise_hey,2,1,1,2,1,Novel23.jpg,Novel24.jpg,pifo,right,Novel23.jpg,Novel24.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,noise,hey,2,29,4,7,5,4,5,24,5,24,NA,NA,NA,NA,0,8,24,Composite,adult
03f438f88a00afd49a48ba8191d6c3b0_1920x1080,ol_sa_pifo_nonoise_hey,2,1,1,2,1,Novel23.jpg,Novel24.jpg,pifo,right,Novel23.jpg,Novel24.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,noise,hey,2,29,4,7,5,4,5,24,5,24,NA,NA,NA,NA,0,8,24,Composite,child
bd4b282096c46006d7cec21927e5ba09_1920x1080,ol_dr_pifo_nonoise_hey,3,1,1,3,2,Novel27.jpg,Novel24.jpg,pifo,right,Novel27.jpg,Novel24.jpg,hey,right,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_right,no_noise,hey,3,15,4,27,5,27,6,16,6,16,6,26,9,8,0,11,22,Composite,adult
bd4b282096c46006d7cec21927e5ba09_1920x1080,ol_dr_pifo_nonoise_hey,3,1,1,3,2,Novel27.jpg,Novel24.jpg,pifo,right,Novel27.jpg,Novel24.jpg,hey,right,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_right,no_noise,hey,3,15,4,27,5,27,6,16,6,16,6,26,9,8,0,11,22,Composite,child
e8369a5f799f06dd10ee8c1f0a199666_1920x1080,ol_sa_pifo_nonoise_look,4,1,1,4,2,Novel24.jpg,Novel5.jpg,pifo,left,Novel5.jpg,Novel24.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,no_noise,look,3,18,5,0,5,19,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,adult
e8369a5f799f06dd10ee8c1f0a199666_1920x1080,ol_sa_pifo_nonoise_look,4,1,1,4,2,Novel24.jpg,Novel5.jpg,pifo,left,Novel5.jpg,Novel24.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,no_noise,look,3,18,5,0,5,19,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,child
3318a5ebacb086a2213063e8028d4d95_1920x1080,ol_dr_pifo_nonoise_hey,5,1,1,5,3,Novel15.jpg,Novel24.jpg,pifo,right,Novel15.jpg,Novel24.jpg,hey,right,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_right,no_noise,hey,3,15,4,27,5,27,6,16,6,16,6,26,9,8,0,11,22,Composite,adult
3318a5ebacb086a2213063e8028d4d95_1920x1080,ol_dr_pifo_nonoise_hey,5,1,1,5,3,Novel15.jpg,Novel24.jpg,pifo,right,Novel15.jpg,Novel24.jpg,hey,right,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_right,no_noise,hey,3,15,4,27,5,27,6,16,6,16,6,26,9,8,0,11,22,Composite,child
ed0d41586730728879a055597a2ec2b8_1920x1080,ol_sa_pifo_nonoise_look,6,1,1,6,3,Novel7.jpg,Novel24.jpg,pifo,right,Novel7.jpg,Novel24.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,no_noise,look,3,18,5,0,5,19,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,adult
ed0d41586730728879a055597a2ec2b8_1920x1080,ol_sa_pifo_nonoise_look,6,1,1,6,3,Novel7.jpg,Novel24.jpg,pifo,right,Novel7.jpg,Novel24.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,no_noise,look,3,18,5,0,5,19,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,child
717ba1f627b0d9129668adbb9fabc291_1920x1080,ol_dl_pifo_nonoise_look,7,1,1,7,4,Novel24.jpg,Novel22.jpg,pifo,left,Novel22.jpg,Novel24.jpg,look,left,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_left,no_noise,look,3,15,4,25,5,18,6,10,6,10,6,11,8,21,0,11,6,Composite,adult
717ba1f627b0d9129668adbb9fabc291_1920x1080,ol_dl_pifo_nonoise_look,7,1,1,7,4,Novel24.jpg,Novel22.jpg,pifo,left,Novel22.jpg,Novel24.jpg,look,left,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_left,no_noise,look,3,15,4,25,5,18,6,10,6,10,6,11,8,21,0,11,6,Composite,child
e4ff5bb1293f1b9b84e7def037193bec_1920x1080,ol_sa_pifo_nonoise_hey,8,1,1,8,4,Novel24.jpg,Novel3.jpg,pifo,left,Novel3.jpg,Novel24.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,noise,hey,2,29,4,7,5,4,5,24,5,24,NA,NA,NA,NA,0,8,24,Composite,adult
e4ff5bb1293f1b9b84e7def037193bec_1920x1080,ol_sa_pifo_nonoise_hey,8,1,1,8,4,Novel24.jpg,Novel3.jpg,pifo,left,Novel3.jpg,Novel24.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,noise,hey,2,29,4,7,5,4,5,24,5,24,NA,NA,NA,NA,0,8,24,Composite,child
2b81f6dbce406b7ff51d317f15ba07fb_1920x1080,ol_dl_toma_nonoise_look,9,2,1,9,1,Novel19.jpg,Novel10.jpg,toma,left,Novel10.jpg,Novel19.jpg,look,left,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_left,no_noise,look,3,9,4,24,5,14,6,4,6,4,6,10,8,16,0,10,29,Composite,adult
2b81f6dbce406b7ff51d317f15ba07fb_1920x1080,ol_dl_toma_nonoise_look,9,2,1,9,1,Novel19.jpg,Novel10.jpg,toma,left,Novel10.jpg,Novel19.jpg,look,left,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_left,no_noise,look,3,9,4,24,5,14,6,4,6,4,6,10,8,16,0,10,29,Composite,child
fea73ddebacab162c1dd6ab2c037be32_1920x1080,ol_sa_toma_nonoise_hey,10,2,1,10,1,Novel6.jpg,Novel19.jpg,toma,right,Novel6.jpg,Novel19.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,hey,3,1,4,8,5,10,5,28,5,28,NA,NA,NA,NA,0,9,13,Composite,adult
fea73ddebacab162c1dd6ab2c037be32_1920x1080,ol_sa_toma_nonoise_hey,10,2,1,10,1,Novel6.jpg,Novel19.jpg,toma,right,Novel6.jpg,Novel19.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,hey,3,1,4,8,5,10,5,28,5,28,NA,NA,NA,NA,0,9,13,Composite,child
a490e7a40e288b9bc01054fe98164981_1920x1080,ol_dr_toma_nonoise_hey,11,2,1,11,2,Novel9.jpg,Novel19.jpg,toma,right,Novel9.jpg,Novel19.jpg,hey,right,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_right,no_noise,hey,3,2,4,12,5,13,6,3,6,3,6,13,8,19,0,11,13,Composite,adult
a490e7a40e288b9bc01054fe98164981_1920x1080,ol_dr_toma_nonoise_hey,11,2,1,11,2,Novel9.jpg,Novel19.jpg,toma,right,Novel9.jpg,Novel19.jpg,hey,right,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_right,no_noise,hey,3,2,4,12,5,13,6,3,6,3,6,13,8,19,0,11,13,Composite,child
12e2c34cfbbecb10e50928d535f4a0ee_1920x1080,ol_sa_toma_nonoise_look,12,2,1,12,2,Novel19.jpg,Novel17.jpg,toma,left,Novel17.jpg,Novel19.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,look,3,3,4,11,5,4,5,23,5,23,NA,NA,NA,NA,0,8,24,Composite,adult
12e2c34cfbbecb10e50928d535f4a0ee_1920x1080,ol_sa_toma_nonoise_look,12,2,1,12,2,Novel19.jpg,Novel17.jpg,toma,left,Novel17.jpg,Novel19.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,look,3,3,4,11,5,4,5,23,5,23,NA,NA,NA,NA,0,8,24,Composite,child
a893ab3d7a50c62ba6ce05afd8ae31ca_1920x1080,ol_dr_toma_nonoise_hey,13,2,1,13,3,Novel11.jpg,Novel19.jpg,toma,right,Novel11.jpg,Novel19.jpg,hey,right,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_right,no_noise,hey,3,2,4,12,5,13,6,3,6,3,6,13,8,19,0,11,13,Composite,adult
a893ab3d7a50c62ba6ce05afd8ae31ca_1920x1080,ol_dr_toma_nonoise_hey,13,2,1,13,3,Novel11.jpg,Novel19.jpg,toma,right,Novel11.jpg,Novel19.jpg,hey,right,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_right,no_noise,hey,3,2,4,12,5,13,6,3,6,3,6,13,8,19,0,11,13,Composite,child
300f26aad563c61fbd1211fb6d7fcdf0_1920x1080,ol_sa_toma_nonoise_look,14,2,1,14,3,Novel28.jpg,Novel19.jpg,toma,right,Novel28.jpg,Novel19.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,look,3,3,4,11,5,4,5,23,5,23,NA,NA,NA,NA,0,8,24,Composite,adult
300f26aad563c61fbd1211fb6d7fcdf0_1920x1080,ol_sa_toma_nonoise_look,14,2,1,14,3,Novel28.jpg,Novel19.jpg,toma,right,Novel28.jpg,Novel19.jpg,look,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,look,3,3,4,11,5,4,5,23,5,23,NA,NA,NA,NA,0,8,24,Composite,child
57864ba956f64e97bb2045a1ceef7f98_1920x1080,ol_dl_toma_nonoise_look,15,2,1,15,4,Novel19.jpg,Novel16.jpg,toma,left,Novel16.jpg,Novel19.jpg,look,left,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_left,no_noise,look,3,9,4,24,5,14,6,4,6,4,6,10,8,16,0,10,29,Composite,adult
57864ba956f64e97bb2045a1ceef7f98_1920x1080,ol_dl_toma_nonoise_look,15,2,1,15,4,Novel19.jpg,Novel16.jpg,toma,left,Novel16.jpg,Novel19.jpg,look,left,toma,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,down_left,no_noise,look,3,9,4,24,5,14,6,4,6,4,6,10,8,16,0,10,29,Composite,child
f021e5c9d0eb3569ce9fbacbc2ee47d8_1920x1080,ol_sa_toma_nonoise_hey,16,2,1,16,4,Novel19.jpg,Novel13.jpg,toma,left,Novel13.jpg,Novel19.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,hey,3,1,4,8,5,10,5,28,5,28,NA,NA,NA,NA,0,9,13,Composite,adult
f021e5c9d0eb3569ce9fbacbc2ee47d8_1920x1080,ol_sa_toma_nonoise_hey,16,2,1,16,4,Novel19.jpg,Novel13.jpg,toma,left,Novel13.jpg,Novel19.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,toma,novel,none,straight_ahead,no_noise,hey,3,1,4,8,5,10,5,28,5,28,NA,NA,NA,NA,0,9,13,Composite,child
a6663180c30e9c578b9a72e8c446d8f3_1920x1080,gr_sa_bosa_nonoise_look,17,3,2,1,1,Novel12.jpg,Novel6.jpg,bosa,left,Novel6.jpg,Novel12.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,adult
a6663180c30e9c578b9a72e8c446d8f3_1920x1080,gr_sa_bosa_nonoise_look,17,3,2,1,1,Novel12.jpg,Novel6.jpg,bosa,left,Novel6.jpg,Novel12.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,child
cb36bb4065cef9a66c54c321d13c8105_1920x1080,gr_sa_bosa_nonoise_hey,18,3,2,2,1,Novel7.jpg,Novel12.jpg,bosa,right,Novel7.jpg,Novel12.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,adult
cb36bb4065cef9a66c54c321d13c8105_1920x1080,gr_sa_bosa_nonoise_hey,18,3,2,2,1,Novel7.jpg,Novel12.jpg,bosa,right,Novel7.jpg,Novel12.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,child
5cf132574735912cd47a7ceb1e4f4699_1920x1080,gr_sa_bosa_nonoise_hey,19,3,2,3,2,Novel5.jpg,Novel12.jpg,bosa,right,Novel5.jpg,Novel12.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,adult
5cf132574735912cd47a7ceb1e4f4699_1920x1080,gr_sa_bosa_nonoise_hey,19,3,2,3,2,Novel5.jpg,Novel12.jpg,bosa,right,Novel5.jpg,Novel12.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,child
e3790676867cc35c6215099b785be5ff_1920x1080,gr_sa_bosa_nonoise_look,20,3,2,4,2,Novel12.jpg,Novel1.jpg,bosa,left,Novel1.jpg,Novel12.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,adult
e3790676867cc35c6215099b785be5ff_1920x1080,gr_sa_bosa_nonoise_look,20,3,2,4,2,Novel12.jpg,Novel1.jpg,bosa,left,Novel1.jpg,Novel12.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,child
ccfd578d698a0aef0bc8b8a3227907aa_1920x1080,gr_sa_bosa_nonoise_hey,21,3,2,5,3,Novel27.jpg,Novel12.jpg,bosa,right,Novel27.jpg,Novel12.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,adult
ccfd578d698a0aef0bc8b8a3227907aa_1920x1080,gr_sa_bosa_nonoise_hey,21,3,2,5,3,Novel27.jpg,Novel12.jpg,bosa,right,Novel27.jpg,Novel12.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,child
1df277cbb57189960b7c0d5847d7be42_1920x1080,gr_sa_bosa_nonoise_look,22,3,2,6,3,Novel14.jpg,Novel12.jpg,bosa,right,Novel14.jpg,Novel12.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,adult
1df277cbb57189960b7c0d5847d7be42_1920x1080,gr_sa_bosa_nonoise_look,22,3,2,6,3,Novel14.jpg,Novel12.jpg,bosa,right,Novel14.jpg,Novel12.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,child
96d8451d047a826632d9537d4ec9ec80_1920x1080,gr_sa_bosa_nonoise_look,23,3,2,7,4,Novel12.jpg,Novel15.jpg,bosa,left,Novel15.jpg,Novel12.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,adult
96d8451d047a826632d9537d4ec9ec80_1920x1080,gr_sa_bosa_nonoise_look,23,3,2,7,4,Novel12.jpg,Novel15.jpg,bosa,left,Novel15.jpg,Novel12.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,13,5,5,5,22,5,22,NA,NA,NA,NA,0,7,22,Composite,child
e6d6b6156de07c7fb0a9dcc4eae3f308_1920x1080,gr_sa_bosa_nonoise_hey,24,3,2,8,4,Novel12.jpg,Novel4.jpg,bosa,left,Novel4.jpg,Novel12.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,adult
e6d6b6156de07c7fb0a9dcc4eae3f308_1920x1080,gr_sa_bosa_nonoise_hey,24,3,2,8,4,Novel12.jpg,Novel4.jpg,bosa,left,Novel4.jpg,Novel12.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,3,4,8,5,10,5,27,5,27,NA,NA,NA,NA,0,7,27,Composite,child
a9d74b4d697ac943fdb9662bccc87bd1_1920x1080,gr_sa_modi_nonoise_look,25,4,2,9,1,Novel18.jpg,Novel22.jpg,modi,left,Novel22.jpg,Novel18.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,adult
a9d74b4d697ac943fdb9662bccc87bd1_1920x1080,gr_sa_modi_nonoise_look,25,4,2,9,1,Novel18.jpg,Novel22.jpg,modi,left,Novel22.jpg,Novel18.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,child
67f22ef2f53cdd45406fb43a588de6b3_1920x1080,gr_sa_modi_nonoise_hey,26,4,2,10,1,Novel23.jpg,Novel18.jpg,modi,right,Novel23.jpg,Novel18.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,adult
67f22ef2f53cdd45406fb43a588de6b3_1920x1080,gr_sa_modi_nonoise_hey,26,4,2,10,1,Novel23.jpg,Novel18.jpg,modi,right,Novel23.jpg,Novel18.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,child
46b21f34e4834b5f111868b2850c3478_1920x1080,gr_sa_modi_nonoise_hey,27,4,2,11,2,Novel10.jpg,Novel18.jpg,modi,right,Novel10.jpg,Novel18.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,adult
46b21f34e4834b5f111868b2850c3478_1920x1080,gr_sa_modi_nonoise_hey,27,4,2,11,2,Novel10.jpg,Novel18.jpg,modi,right,Novel10.jpg,Novel18.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,child
0de6a4555e53ed8af943a53895ad40c4_1920x1080,gr_sa_modi_nonoise_look,28,4,2,12,2,Novel18.jpg,Novel17.jpg,modi,left,Novel17.jpg,Novel18.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,adult
0de6a4555e53ed8af943a53895ad40c4_1920x1080,gr_sa_modi_nonoise_look,28,4,2,12,2,Novel18.jpg,Novel17.jpg,modi,left,Novel17.jpg,Novel18.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,child
5dd4c6c7bd652decb44fcb5977b81521_1920x1080,gr_sa_modi_nonoise_hey,29,4,2,13,3,Novel26.jpg,Novel18.jpg,modi,right,Novel26.jpg,Novel18.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,adult
5dd4c6c7bd652decb44fcb5977b81521_1920x1080,gr_sa_modi_nonoise_hey,29,4,2,13,3,Novel26.jpg,Novel18.jpg,modi,right,Novel26.jpg,Novel18.jpg,hey,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,child
62c38068be2bb7f81fc1fb52f7e68452_1920x1080,gr_sa_modi_nonoise_look,30,4,2,14,3,Novel11.jpg,Novel18.jpg,modi,right,Novel11.jpg,Novel18.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,adult
62c38068be2bb7f81fc1fb52f7e68452_1920x1080,gr_sa_modi_nonoise_look,30,4,2,14,3,Novel11.jpg,Novel18.jpg,modi,right,Novel11.jpg,Novel18.jpg,look,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,child
ccc672b02bb3a427c08c50976bb1521f_1920x1080,gr_sa_modi_nonoise_look,31,4,2,15,4,Novel18.jpg,Novel9.jpg,modi,left,Novel9.jpg,Novel18.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,adult
ccc672b02bb3a427c08c50976bb1521f_1920x1080,gr_sa_modi_nonoise_look,31,4,2,15,4,Novel18.jpg,Novel9.jpg,modi,left,Novel9.jpg,Novel18.jpg,look,straight_ahead,NA,exposure,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,look,3,23,5,1,5,21,6,5,6,5,NA,NA,NA,NA,0,8,6,Composite,child
c835a2c67db27d7c5fe76b7cf3644b34_1920x1080,gr_sa_modi_nonoise_hey,32,4,2,16,4,Novel18.jpg,Novel2.jpg,modi,left,Novel2.jpg,Novel18.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,adult
c835a2c67db27d7c5fe76b7cf3644b34_1920x1080,gr_sa_modi_nonoise_hey,32,4,2,16,4,Novel18.jpg,Novel2.jpg,modi,left,Novel2.jpg,Novel18.jpg,hey,straight_ahead,NA,test,straight_ahead,grace,gaze_nogaze_ol_gr,4,yes,modi,novel,none,straight_ahead,no_noise,hey,2,29,3,25,4,24,5,10,5,10,NA,NA,NA,NA,0,7,10,Composite,child
